Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
2,sc2,8x32,fc4bea6f673bef60,36194f0341d915dd,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,8.0000000,34359.0000000,3.0000000,3216031723.0000000,34359738368.0000000,81989632.0000000
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,32.0000000,34359.0000000,174.0000000,678285016590.0000000,34359738368.0000000,2136498176.0000000
2,sc2,16x32,17e2aa5ca8ebd7cf,c53364e99d573cc0,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,16.0000000,34359.0000000,7.0000000,6506121579.0000000,34359738368.0000000,586510336.0000000
1,sc2,8x8,d4780f9fa7320067,ab434c596201e068,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,8.0000000,8589.0000000,8.0000000,9399355133.0000000,8589934592.0000000,614805504.0000000
1,sc2,16x16,5a682f9862b4224c,d3743cdb74557522,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,16.0000000,17179.0000000,7.0000000,9919435963.0000000,17179869184.0000000,639713280.0000000
1,sc2,4x32,2069a8bb7cf49af4,83a10feb60278775,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,4.0000000,34359.0000000,8.0000000,8686366560.0000000,34359738368.0000000,614932480.0000000
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1455385629.0000000,4080218112.0000000,302510080.0000000
2,sc2,4x8,1479ad63a56e38bb,84e175999566e1e9,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,8589.0000000,12.0000000,13222710555.0000000,8589934592.0000000,1000902656.0000000
2,sc2,32x64,f2f8ea412ba179d2,ec41e520e754413c,read1 read2 cdna gtf,dropletutils_read_10x,1.0.4+galaxy0,ok,32.0000000,68719.0000000,6.0000000,9628736641.0000000,68719476736.0000000,556527616.0000000
1,sc2,4x32,2069a8bb7cf49af4,83a10feb60278775,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,34359.0000000,183.0000000,389665476176.0000000,34359738368.0000000,1729777664.0000000
3,sc2,16x16,5a682f9862b4224c,3bbb9e973c5de6fb,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,16.0000000,17179.0000000,8.0000000,10639880596.0000000,17179869184.0000000,614871040.0000000
2,sc2,16x16,5a682f9862b4224c,1127d9eac824b8eb,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,error,,,,,,
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,32.0000000,34359.0000000,182.0000000,414772427150.0000000,34359738368.0000000,2285846528.0000000
2,sc2,4x8,1479ad63a56e38bb,84e175999566e1e9,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,4.0000000,8589.0000000,8.0000000,8490856578.0000000,8589934592.0000000,614887424.0000000
2,sc2,8x16,6190a0f00bfdc3ac,508021cfd2aae651,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1446155270.0000000,4080218112.0000000,302161920.0000000
2,sc2,8x8,d4780f9fa7320067,7be6547da9aa9036,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,8.0000000,8589.0000000,196.0000000,585944218478.0000000,8589934592.0000000,1618530304.0000000
2,sc2,16x16,5a682f9862b4224c,1127d9eac824b8eb,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,1.0000000,879280123.0000000,19327352832.0000000,36638720.0000000
1,sc2,4x16,62efb145ae517c8b,54fe141db0727a8d,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,17179.0000000,242.0000000,585065662724.0000000,17179869184.0000000,1511034880.0000000
2,sc2,8x16,6190a0f00bfdc3ac,508021cfd2aae651,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,17179.0000000,12.0000000,13266179391.0000000,17179869184.0000000,1001017344.0000000
3,sc2,8x64,df2b90066bc7bb50,7ab438138bd8b0cb,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,138864384.0000000,4080218112.0000000,7127040.0000000
2,sc2,4x32,2069a8bb7cf49af4,3e3ac770c9db1b0f,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,34359.0000000,234.0000000,571636943034.0000000,34359738368.0000000,1760976896.0000000
1,sc2,32x32,f4d018d407475fa0,b531062f4e8c8363,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1450881831.0000000,4080218112.0000000,302268416.0000000
2,sc2,4x8,1479ad63a56e38bb,84e175999566e1e9,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,4.0000000,8589.0000000,4.0000000,3195990670.0000000,8589934592.0000000,81899520.0000000
1,sc2,16x32,17e2aa5ca8ebd7cf,2502d4f573c1336d,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,16.0000000,34359.0000000,4.0000000,3198569418.0000000,34359738368.0000000,81903616.0000000
1,sc2,16x16,5a682f9862b4224c,d3743cdb74557522,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,16.0000000,17179.0000000,10.0000000,13069047646.0000000,17179869184.0000000,664772608.0000000
1,sc2,32x64,f2f8ea412ba179d2,b1e1415ab563a64e,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,32.0000000,68719.0000000,126.0000000,129460833523.0000000,68719476736.0000000,1370877952.0000000
1,sc2,4x16,62efb145ae517c8b,54fe141db0727a8d,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,4.0000000,17179.0000000,3.0000000,3210130972.0000000,17179869184.0000000,81973248.0000000
2,sc2,32x32,f4d018d407475fa0,2a7e50e3fe8467dc,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,32.0000000,34359.0000000,12.0000000,16505317570.0000000,34359738368.0000000,1000706048.0000000
2,sc2,8x8,d4780f9fa7320067,7be6547da9aa9036,read1 read2 cdna gtf,join1,unknown,ok,1.0000000,19327.0000000,0E-7,877367492.0000000,19327352832.0000000,36319232.0000000
2,sc2,4x16,62efb145ae517c8b,3f1ac089b4e14d5b,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,17179.0000000,188.0000000,403325457905.0000000,17179869184.0000000,1729622016.0000000
3,sc2,16x16,5a682f9862b4224c,3bbb9e973c5de6fb,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,138466742.0000000,4080218112.0000000,6975488.0000000
3,sc2,16x16,5a682f9862b4224c,3bbb9e973c5de6fb,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,16.0000000,17179.0000000,181.0000000,410612378395.0000000,17179869184.0000000,2032066560.0000000
1,sc2,16x32,17e2aa5ca8ebd7cf,2502d4f573c1336d,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1448594268.0000000,4080218112.0000000,302100480.0000000
3,sc2,16x64,585c3e0c147d7cd5,60654086ec805fb1,read1 read2 cdna gtf,dropletutils_read_10x,1.0.4+galaxy0,ok,16.0000000,68719.0000000,6.0000000,9036220656.0000000,68719476736.0000000,556490752.0000000
2,sc2,4x16,62efb145ae517c8b,3f1ac089b4e14d5b,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,4.0000000,17179.0000000,238.0000000,586078963910.0000000,17179869184.0000000,1510899712.0000000
1,sc2,16x64,585c3e0c147d7cd5,a4520d1a09ace333,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1442446330.0000000,4080218112.0000000,302690304.0000000
3,sc2,4x64,4f81d0bb10e9e709,7ddc478faaeda8fd,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,4.0000000,68719.0000000,124.0000000,125326404615.0000000,68719476736.0000000,1370398720.0000000
3,sc2,8x64,df2b90066bc7bb50,7ab438138bd8b0cb,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,68719.0000000,7.0000000,8588502876.0000000,68719476736.0000000,639725568.0000000
3,sc2,8x8,d4780f9fa7320067,d7c12083831c45b1,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,8.0000000,8589.0000000,8.0000000,9585263099.0000000,8589934592.0000000,614809600.0000000
1,sc2,8x32,fc4bea6f673bef60,78164030f6936de4,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,34359.0000000,12.0000000,13649520130.0000000,34359738368.0000000,1000861696.0000000
3,sc2,16x32,17e2aa5ca8ebd7cf,4d4700f9c367dce7,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,16.0000000,34359.0000000,8.0000000,10889639120.0000000,34359738368.0000000,614846464.0000000
3,sc2,32x64,f2f8ea412ba179d2,523be570a1d075c2,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,32.0000000,68719.0000000,10.0000000,13740353495.0000000,68719476736.0000000,664821760.0000000
3,sc2,4x8,1479ad63a56e38bb,488d5f0b57bccbeb,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,error,,,,,,
1,sc2,16x64,585c3e0c147d7cd5,a4520d1a09ace333,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,16.0000000,68719.0000000,3.0000000,3191763724.0000000,68719476736.0000000,81952768.0000000
1,sc2,8x8,d4780f9fa7320067,ab434c596201e068,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,error,,,,,,
1,sc2,32x64,f2f8ea412ba179d2,b1e1415ab563a64e,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,32.0000000,68719.0000000,189.0000000,431068424032.0000000,68719476736.0000000,2295070720.0000000
1,sc2,16x32,17e2aa5ca8ebd7cf,2502d4f573c1336d,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,16.0000000,34359.0000000,7.0000000,10373780597.0000000,34359738368.0000000,639729664.0000000
3,sc2,32x64,f2f8ea412ba179d2,523be570a1d075c2,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,145827188.0000000,4080218112.0000000,7196672.0000000
2,sc2,8x8,d4780f9fa7320067,7be6547da9aa9036,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1446018827.0000000,4080218112.0000000,302649344.0000000
3,sc2,4x32,2069a8bb7cf49af4,13207c2ea29c9499,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,4.0000000,34359.0000000,12.0000000,12546248629.0000000,34359738368.0000000,1000894464.0000000
2,sc2,16x64,585c3e0c147d7cd5,87e9f05c47875c91,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,16.0000000,68719.0000000,9.0000000,11672515342.0000000,68719476736.0000000,664760320.0000000
