Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
0,m5,4x16,5740285ab333723f,3342374060709381,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,16000.0000000,388.0000000,1525105214507.0000000,16000000000.0000000,9496944640.0000000
2,m5,8x32,dc306269b3aee629,e2f3b1b93ab01bb8,ERR015526_2.fastq.gz,bwa,0.7.17.4,ok,8.0000000,32000.0000000,2447.0000000,14472382621832.0000000,32000000000.0000000,16836804608.0000000
0,c2,4x8,fef2ee4a0f3859cb,97dd22cc57c51940,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,162.0000000,640426084147.0000000,8000000000.0000000,7709810688.0000000
2,c2,8x16,e9d54747c092757f,989baae5ec656924,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,290.0000000,2210540143131.0000000,16000000000.0000000,11029397504.0000000
2,m5a,4x16,b6352d6200df2ed8,cf985febcfa1d9f6,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,99.0000000,245251785956.0000000,16000000000.0000000,53403648.0000000
0,c2,4x8,fef2ee4a0f3859cb,358e8d4e95dcf194,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,399.0000000,1569758881366.0000000,8000000000.0000000,7998898176.0000000
1,n2,16x32,a07dd6e092fa1373,d68e711170e25653,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,16.0000000,32000.0000000,53.0000000,735790751308.0000000,32000000000.0000000,14685401088.0000000
0,m5a,8x16,cff35882702415c5,01e4581afc4d1289,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,16000.0000000,44.0000000,122181966670.0000000,16000000000.0000000,29462528.0000000
1,c2,4x8,fef2ee4a0f3859cb,5e2050b11dcab4ca,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,165.0000000,648817681949.0000000,8000000000.0000000,7894650880.0000000
0,m5n,8x16,d60228504b629616,5b745266d93afbba,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,26.0000000,160312620616.0000000,16000000000.0000000,9003671552.0000000
2,n2,16x32,a07dd6e092fa1373,ba8ffb5c0aeee37e,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,16.0000000,32000.0000000,313.0000000,4854406059998.0000000,32000000000.0000000,12557316096.0000000
